Datetime,Open,High,Low,Close,Volume,Bar_Return,Bar_Range,Vol_SMA_20,Rel_Volume,EMA_9,EMA_21,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Position,Typical,VWAP,VWAP_Dist,Cum_Volume,Bar_Num,Bar_Dir,Streak,Prev_Return,Mom_3,Day_Open,From_Day_Open
2026-03-25 10:20:00-04:00,11.221500396728516,11.249899864196777,11.220000267028809,11.249899864196777,4369,0.25308084003224046,0.2664848169017604,,,11.16427104454053,11.035304535914761,,0.12194613175132574,0.09130006371215214,0.030646068039173593,,,,11.239933331807455,11.066166757890322,1.6603139129044049,138255.0,10.0,1,2,0.22211650512197648,0.17720679226747027,10.670000076293945,5.434862078316414
2026-03-25 10:25:00-04:00,11.25,11.289999961853027,11.210000038146973,11.244999885559082,9980,-0.04444546169704861,0.7136478450831368,,,11.180416812744241,11.054367749518791,,0.12255075363449563,0.09755020169662085,0.025000551937874788,,,,11.248333295186361,11.07843121663633,1.5035402185159372,148235.0,11.0,-1,-1,0.25308084003224046,0.3122198688046973,10.670000076293945,5.388939129837886
2026-03-25 10:30:00-04:00,11.220100402832031,11.305000305175781,11.220100402832031,11.305000305175781,7935,0.7566768504346064,0.7566768504346064,,,11.205333511230549,11.07715252730579,,0.12641422871313068,0.10332300709992283,0.023091221613207855,,,,11.276700337727865,11.088505273599008,1.9524275475814898,156170.0,12.0,1,1,-0.04444546169704861,0.6230587506687923,10.670000076293945,5.951267332159131
2026-03-25 10:35:00-04:00,11.289999961853027,11.289999961853027,11.160699844360352,11.160699844360352,17610,-1.145262337728598,1.158530551809552,,,11.19640677785651,11.084747737947113,62.76529136007645,0.11648940201495428,0.10595628608292912,0.010533115932025161,,,,11.203799883524576,11.100188655350587,0.5451365818057178,173780.0,13.0,-1,-1,0.7566768504346064,-0.7928961227495757,10.670000076293945,4.5988731448710825
2026-03-25 10:40:00-04:00,11.188899993896484,11.188899993896484,11.039999961853027,11.055000305175781,16340,-1.1967189696372749,1.3487321789670066,,,11.168125483320363,11.082043425876993,50.97078017845428,0.09895415401715901,0.1045558596697751,-0.005601705652616085,,,,11.094633420308432,11.099711206683487,-0.40281139459542176,190120.0,14.0,-1,-2,-1.145262337728598,-1.689636125539673,10.670000076293945,3.6082495419771323
2026-03-25 10:45:00-04:00,11.029999732971191,11.029999732971191,11.020000457763672,11.029999732971191,1715,0.0,0.09073752079996483,,,11.140500333250529,11.077312181067374,48.64248678902233,0.08209368154653163,0.10006342404512641,-0.017969742498594787,,,,11.026666641235352,11.099058190134143,-0.62220105507994,191835.0,15.0,-1,-3,-1.1967189696372749,-2.4325569640072153,10.670000076293945,3.373942400216798
2026-03-25 10:50:00-04:00,11.037699699401855,11.04990005493164,11.010000228881836,11.029999732971191,4385,-0.06976060810099166,0.3623962327006861,,,11.118400213194661,11.073011049422265,48.64248678902233,0.06794836913739033,0.0936404130635792,-0.025692043926188873,,,,11.029966672261557,11.09751417675186,-0.6083744765301048,196220.0,16.0,-1,-4,0.0,-1.171074513353254,10.670000076293945,3.373942400216798
2026-03-25 10:55:00-04:00,11.029999732971191,11.029999732971191,11.01140022277832,11.029999732971191,1128,0.0,0.16891139924599158,,,11.100720117149967,11.069100929744893,48.64248678902233,0.0560915190260971,0.08613063425608278,-0.030039115229985675,,,,11.023799896240234,11.097092841301706,-0.6046007660745503,197348.0,17.0,-1,-5,-0.06976060810099166,-0.22614718692395286,10.670000076293945,3.373942400216798
2026-03-25 11:00:00-04:00,11.049300193786621,11.049300193786621,11.010000228881836,11.010000228881836,13154,-0.35567831641396436,0.35694790270477966,,,11.082576139496341,11.063728138757343,46.519371438937384,0.04456734246993754,0.07781797589885374,-0.033250633428916196,,,,11.023100217183432,11.092469137120025,-0.743467547385043,210502.0,18.0,-1,-6,0.0,-0.18131917111088303,10.670000076293945,3.1865056247120873
2026-03-25 11:05:00-04:00,11.03499984741211,11.050000190734863,10.970000267028809,10.970000267028809,6799,-0.5890310945363925,0.7292609093775566,10865.05,0.6257679440039393,11.060060965002835,11.055207423145658,42.52181463073483,0.031839659123189534,0.06862231254372089,-0.03678265342053136,11.387571306321215,10.846758584883618,0.22788236529937267,10.99666690826416,11.089471638930918,-1.077340524346456,217301.0,19.0,-1,-7,-0.35567831641396436,-0.5439661595188494,10.670000076293945,2.8116231357991106
2026-03-25 11:10:00-04:00,10.970000267028809,10.970000267028809,10.859999656677246,10.859999656677246,3803,-1.0027402705009765,1.0128969965844232,9473.25,0.40144617739424165,11.020048703337718,11.03746126255762,33.8955355042245,0.012730004859109911,0.0574438510067987,-0.044713846147688786,11.374029715239137,10.867530171693234,-0.014867762689909783,10.896666526794434,11.086155381235649,-2.039983355647284,221104.0,20.0,-1,-8,-0.5890310945363925,-1.541251862280435,10.670000076293945,1.780689587860754
2026-03-25 11:15:00-04:00,10.859999656677246,10.890000343322754,10.850000381469727,10.890000343322754,3688,0.276249425358517,0.36866322992339845,8610.8,0.4282993450085939,10.994039031334726,11.02405572444536,37.61283660163043,6.1994004632026645e-06,0.0459563206855316,-0.045950121285068396,11.38157939848129,10.85298051896866,0.0700338683809278,10.876667022705078,11.082718457029001,-1.738906518770397,224792.0,21.0,1,1,-1.0027402705009765,-1.0899171940459529,10.670000076293945,2.061858157973155
2026-03-25 11:20:00-04:00,10.881999969482422,10.954999923706055,10.881999969482422,10.949999809265137,3455,0.6248836608474012,0.6708321487626772,8517.55,0.40563307523877173,10.985231186920808,11.017323368519884,44.352572989945195,-0.005176382515042377,0.035729780045416805,-0.04090616256045918,11.384637798530292,10.844922099846173,0.19469085237867637,10.928999900817871,11.08039160229834,-1.1767796456413746,228247.0,22.0,1,2,0.276249425358517,-0.18231957408227917,10.670000076293945,2.6241774223908427
2026-03-25 11:25:00-04:00,10.970000267028809,10.970000267028809,10.930000305175781,10.930000305175781,3803,-0.3646304546887783,0.3659648740731124,8248.35,0.46106190935156727,10.974185010571805,11.009384908215875,42.69680466294675,-0.010773221863205507,0.02642917966369234,-0.03720240152689785,11.378767898105831,10.822792026973513,0.1928290124963957,10.943333625793457,11.078145398960059,-1.3372734194135465,232050.0,23.0,-1,-1,0.6248836608474012,0.6445732109714664,10.670000076293945,2.4367406468861326
2026-03-25 11:30:00-04:00,10.979999542236328,11.010000228881836,10.960000038146973,10.970000267028809,1245,-0.09106808401089378,0.45620611825578883,7650.55,0.16273339825241323,10.973348061863208,11.005804486289778,46.96158186419933,-0.0118445580495532,0.018774432121043235,-0.030618990170596435,11.367635321452664,10.809924626514867,0.2870227197844848,10.980000178019205,11.077621638056176,-0.9715205532715024,233295.0,24.0,-1,-2,-0.3646304546887783,0.7346181926900286,10.670000076293945,2.8116231357991106
2026-03-25 11:35:00-04:00,10.984999656677246,10.984999656677246,10.984999656677246,10.984999656677246,1258,0.0,0.0,6562.15,0.19170546238656538,10.975678380826016,11.003913138143185,48.50913783526366,-0.011352410781436006,0.012749063540547388,-0.024101474321983396,11.351579686961276,10.801980188527004,0.3330051586139314,10.984999656677246,11.07712486993735,-0.8316708021422266,234553.0,25.0,-1,-3,-0.09106808401089378,0.3196333152672315,10.670000076293945,2.9521984829517534
2026-03-25 11:40:00-04:00,10.970000267028809,10.970000267028809,10.970000267028809,10.970000267028809,1486,0.0,0.0,6027.25,0.24654693268074163,10.974542758066576,11.00083014986006,47.03129772989491,-0.01203398561989033,0.007792453708459844,-0.019826439328350175,11.339106078061448,10.792453866091385,0.32478858961819496,10.970000267028809,11.076450459522453,-0.9610496871958581,236039.0,26.0,-1,-4,0.0,0.3659648740731214,10.670000076293945,2.8116231357991106
2026-03-25 11:45:00-04:00,10.940099716186523,10.940099716186523,10.940099716186523,10.940099716186523,308,0.0,0.0,5854.95,0.05260506067515521,10.967654149690567,10.995309201344282,44.14416042023314,-0.014816072690203796,0.0032707484287271163,-0.018086821118930913,11.318624455501558,10.783945506046292,0.2920522872638284,10.940099716186523,11.076272771508865,-1.2294122592630186,236347.0,27.0,-1,-5,0.0,-0.2725665461663973,10.670000076293945,2.5313930455602485
2026-03-25 11:50:00-04:00,10.970000267028809,10.989999771118164,10.970000267028809,10.989999771118164,3010,0.18231088060649858,0.18231088060649858,5715.25,0.5266611259349985,10.972123273976086,10.994826525869179,49.69430329007103,-0.012846295241455863,4.733969469052036e-05,-0.012893634936146384,11.298060788697812,10.782509146147158,0.40246331860075446,10.983333269755045,11.075104023988303,-0.7684284742229555,239357.0,28.0,1,1,0.0,0.04551765677915931,10.670000076293945,2.9990599113038203
2026-03-25 11:55:00-04:00,11.0,11.010000228881836,10.970000267028809,10.979999542236328,3871,-0.18182234330610794,0.3646304546887783,5467.1,0.7080536298951912,10.973698527628136,10.993478618266193,48.65097560431643,-0.011954364840656595,-0.0023530012123789026,-0.009601363628277692,11.269500181481412,10.785569741919467,0.4017722061312355,10.986666679382324,11.073696534057168,-0.8461220833772617,243228.0,29.0,-1,-1,0.18231088060649858,0.09115109356536699,10.670000076293945,2.9053370545996864
2026-03-25 12:00:00-04:00,10.977999687194824,10.994999885559082,10.970000267028809,10.970000267028809,3380,-0.07286773905947973,0.2278907741270685,5417.65,0.6238867405609444,10.97295887550827,10.991344222699158,47.57540267431874,-0.011916989872645445,-0.004265798944432212,-0.007651190928213233,11.232651079846475,10.794428883837606,0.4006446610651586,10.978333473205566,11.07238949152133,-0.9247256391307903,246608.0,30.0,-1,-2,-0.18182234330610794,0.2733115018873633,10.670000076293945,2.8116231357991106
2026-03-25 12:05:00-04:00,10.940099716186523,10.940099716186523,10.940099716186523,10.940099716186523,431,0.0,0.0,4940.2,0.08724343144002268,10.966387043643923,10.986685631198009,44.41343093221577,-0.014137130464925818,-0.006240065248530933,-0.007897065216394885,11.190357204490555,10.806232742256272,0.34849895565517014,10.940099716186523,11.072158690339453,-1.1927120794263197,247039.0,31.0,-1,-3,-0.07286773905947973,-0.45404964486694954,10.670000076293945,2.5313930455602485
2026-03-25 12:10:00-04:00,10.960000038146973,10.98960018157959,10.960000038146973,10.98960018157959,1376,0.27007430045248193,0.27007430045248193,4612.25,0.2983359531681934,10.971029671231058,10.986950590323607,50.30223550099844,-0.011766694880915196,-0.007345391175007786,-0.00442130370590741,11.109224865339336,10.85582506904787,0.5279211526194308,10.97973346710205,11.07164673612101,-0.7410510513647958,248415.0,32.0,1,1,0.0,0.08743752043278707,10.670000076293945,2.99531492971322
2026-03-25 12:15:00-04:00,10.989899635314941,10.989899635314941,10.949999809265137,10.96500015258789,1169,-0.2265669710671314,0.36438197940464073,3790.2,0.3084269959368899,10.969823767502426,10.984955095983997,47.603224444261826,-0.01173781809071528,-0.008223876558149285,-0.0035139415325659944,11.06777130011192,10.877708665098043,0.4592774770457884,10.968299865722656,11.071162680686784,-0.9589103797028495,249584.0,33.0,-1,-1,0.27007430045248193,-0.04557989352057534,10.670000076293945,2.764761707447043
2026-03-25 12:20:00-04:00,10.979999542236328,10.989999771118164,10.970000267028809,10.989999771118164,2318,0.0910767695696931,0.18231088060649858,3089.1,0.7503803696869639,10.973858968225574,10.985413702814375,50.509404407255204,-0.009587157952497094,-0.008496532837018848,-0.0010906251154782463,11.056808977604344,10.882170934199856,0.6174418518224015,10.983333269755045,11.070354475215849,-0.7258548430186388,251902.0,34.0,1,1,-0.2265669710671314,0.45612065909976796,10.670000076293945,2.9990599113038203
2026-03-25 12:25:00-04:00,11.0,11.029999732971191,11.0,11.029999732971191,1186,0.2727248451926491,0.2727248451926491,3062.65,0.3872463389548267,10.985087121174697,10.989466978283176,54.82668960455014,-0.004602032306612713,-0.0077176327309376215,0.003115600424324908,11.056808977604344,10.882170934199856,0.8464868014407458,11.019999821980795,11.070118507415177,-0.3624060069195545,253088.0,35.0,1,2,0.0910767695696931,0.36761620736045497,10.670000076293945,3.373942400216798
2026-03-25 12:30:00-04:00,11.010000228881836,11.029999732971191,11.010000228881836,11.029999732971191,1055,0.181648534728383,0.181648534728383,2896.15,0.36427671218686875,10.994069643533996,10.993151774163904,54.82668960455015,-0.0006438622728666132,-0.00630287863932342,0.005659016366456807,11.056808977604344,10.882170934199856,0.8464868014407458,11.023333231608072,11.069924292087679,-0.360657923785656,254143.0,36.0,1,3,0.2727248451926491,0.5927914225150266,10.670000076293945,3.373942400216798
2026-03-25 12:35:00-04:00,11.010000228881836,11.010000228881836,10.970000267028809,10.970000267028809,2384,-0.36330573134865135,0.3646304546887783,2958.95,0.8056912080298755,10.98925576823296,10.991047091697077,47.60270423387636,-0.002321676626188207,-0.005506638236696378,0.003184961610508171,11.04904871495991,10.883931250250049,0.521259316390286,10.983333587646484,11.069119572742784,-0.8954579003559766,256527.0,37.0,-1,-1,0.181648534728383,-0.18197911288327928,10.670000076293945,2.8116231357991106
2026-03-25 12:40:00-04:00,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,338,0.0,0.0,2318.15,0.14580592282639174,10.987404523033634,10.990042769018826,48.8131601347391,-0.0028120827083757405,-0.004967727131032251,0.0021556444226565104,11.0452790312019,10.884700865343511,0.5934721970660631,10.979999542236328,11.069002302696997,-0.804072110807887,256865.0,38.0,-1,-2,-0.36330573134865135,-0.4533108970565136,10.670000076293945,2.9053370545996864
2026-03-25 12:45:00-04:00,10.989999771118164,10.989999771118164,10.949999809265137,10.949999809265137,2087,-0.3639669034220334,0.3652964616417813,2082.55,1.0021368034380926,10.979923580279936,10.986402499950309,45.42278751650061,-0.0055573985629671085,-0.005085661417419223,-0.0004717371455478852,11.044514129050961,10.88346572171808,0.4131309874399007,10.963333129882812,11.068150671646983,-1.0674851281570477,258952.0,39.0,-1,-3,0.0,-0.7252939768159439,10.670000076293945,2.6241774223908427
2026-03-25 12:50:00-04:00,10.9399995803833,10.9399995803833,10.930000305175781,10.930000305175781,2447,-0.0914010565909838,0.09148467455014146,2014.75,1.2145427472391115,10.969938925259104,10.981275027698079,43.26535462107515,-0.00924035691129177,-0.005916600516193733,-0.0033237563950980365,11.033816127596035,10.901163788022862,0.21738415806087577,10.933333396911621,11.066888624465175,-1.2369178360282747,261399.0,40.0,-1,-4,-0.3639669034220334,-0.36463045468877464,10.670000076293945,2.4367406468861326
2026-03-25 13:00:00-04:00,11.0,11.0,10.989999771118164,10.989999771118164,1421,-0.09091117165305397,0.09099389526937612,1901.4,0.7473440622699064,10.973951094430916,10.982068186190812,50.813229067040496,-0.007234280192653486,-0.006180136451485684,-0.001054143741167802,11.02849382165244,10.916486036745997,0.6563270082840338,10.993333180745443,11.066490929139379,-0.691196138965825,262820.0,41.0,-1,-5,-0.0914010565909838,0.0910767695696979,10.670000076293945,2.9990599113038203
2026-03-25 13:05:00-04:00,10.970100402832031,10.989999771118164,10.954999923706055,10.960000038146973,1906,-0.09207176155334999,0.31948742725567264,1823.95,1.0449847857671537,10.971160883174127,10.980061990914098,47.416502944384646,-0.007973266816009072,-0.006538762524390362,-0.0014345042916187106,11.028322927877149,10.917656953409473,0.3826206287992116,10.96833324432373,11.065784203894186,-0.9559572444037578,264726.0,42.0,-1,-6,-0.09091117165305397,0.09132629274910542,10.670000076293945,2.7179002790949767
2026-03-25 13:10:00-04:00,10.920000076293945,10.927499771118164,10.920000076293945,10.927499771118164,1299,0.06867852355147615,0.06867852355147615,1698.75,0.7646799116997792,10.962428660762935,10.975283607296287,43.98603931938347,-0.011053995394256333,-0.007441809098363556,-0.003612186295892777,11.028616612794531,10.91711321508633,0.09315013035760075,10.924999872843424,11.065096754045356,-1.2435226368616021,266025.0,43.0,1,1,-0.09207176155334999,-0.022877712605673395,10.670000076293945,2.4133054637583204
2026-03-25 13:15:00-04:00,10.949999809265137,10.970000267028809,10.930000305175781,10.930000305175781,4858,-0.18264387614357092,0.3659648740731124,1879.4,2.5848675109077366,10.955942989645504,10.97116694346715,44.319814851365706,-0.013142227370973814,-0.008581892752885609,-0.004560334618088205,11.029826750568068,10.91190308112749,0.1534655776414002,10.943333625793457,11.062913061170397,-1.2014263807344252,270883.0,44.0,-1,-1,0.06867852355147615,-0.5459460163053098,10.670000076293945,2.4367406468861326
2026-03-25 13:25:00-04:00,10.90999984741211,10.930000305175781,10.90999984741211,10.930000305175781,2470,0.183322255209894,0.183322255209894,1940.0,1.2731958762886597,10.95075445275156,10.967424521804299,44.31981485136571,-0.014628537582122902,-0.009791221718733069,-0.004837315863389834,11.029386121804448,10.906843774740961,0.18896757724758528,10.923333485921225,11.06165182917051,-1.1901615240460928,273353.0,45.0,1,1,-0.18264387614357092,-0.27372019039029194,10.670000076293945,2.4367406468861326
2026-03-25 13:30:00-04:00,10.9350004196167,10.9350004196167,10.920000076293945,10.920000076293945,1509,-0.13717734565281076,0.13736578038417704,1941.15,0.7773742369214125,10.944603577460038,10.963113208576084,43.127852386234025,-0.016424057714399254,-0.011117788917866306,-0.005306268796532948,11.030533883952836,10.900695993519088,0.14867834582315073,10.925000190734863,11.060901607887104,-1.2738702195188758,274862.0,46.0,-1,-1,0.183322255209894,-0.06863138852714057,10.670000076293945,2.343017790181999
2026-03-25 13:35:00-04:00,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,964,0.0,0.0,1973.95,0.48836090073203475,10.935682785674086,10.95737560948101,40.76638720514163,-0.019239113620100667,-0.012742053858313177,-0.00649705976178749,11.034086018114238,10.893133849592061,0.04870992060779763,10.899999618530273,11.06033926235862,-1.4496810633469963,275826.0,47.0,-1,-2,-0.13717734565281076,-0.2744801995229751,10.670000076293945,2.1555720767737316
2026-03-25 13:40:00-04:00,10.930000305175781,10.949999809265137,10.920000076293945,10.9399995803833,4775,0.09148467455014146,0.27472282748712934,2062.2,2.3154883134516537,10.936546144615928,10.955795970472128,47.01496607129606,-0.018034512445463946,-0.013800545575743332,-0.004233966869720614,11.031190625131677,10.891029223501137,0.34938546784262114,10.936666488647461,11.058234717134365,-1.0692044415358875,280601.0,48.0,1,1,0.0,0.0914846745501352,10.670000076293945,2.530454565686709
2026-03-25 13:45:00-04:00,10.920100212097168,10.920100212097168,10.881199836730957,10.881199836730957,2773,-0.35622727457315384,0.3575007898935692,2007.3,1.3814576794699347,10.925476883038934,10.949014503768383,40.28707024551496,-0.021575792928251403,-0.015355595046244949,-0.006220197882006454,11.034130026426606,10.878209851655669,0.01917638355447557,10.894166628519693,11.056629203538451,-1.5866442075433929,283374.0,49.0,-1,-1,0.09148467455014146,-0.3553135466291768,10.670000076293945,1.979379183944379
2026-03-25 13:50:00-04:00,10.894499778747559,10.90999984741211,10.890000343322754,10.890000343322754,2019,-0.041300064401139,0.1836501695026873,1939.25,1.0411241459327059,10.918381575095697,10.943649580091508,41.633318206078414,-0.023402387733048258,-0.01696495358360561,-0.006437434149442648,11.03518746840582,10.869152417305852,0.12556340290069123,10.896666844685873,11.055497556993078,-1.4969675748844087,285393.0,50.0,-1,-2,-0.35622727457315384,-0.09173647300427801,10.670000076293945,2.061858157973155
2026-03-25 13:55:00-04:00,10.869999885559082,10.869999885559082,10.864999771118164,10.864999771118164,946,-0.0459992133722161,0.046020382386104605,1965.0,0.4814249363867684,10.90770521430019,10.936499597457567,38.94699888232041,-0.026561134291782196,-0.018884189725240925,-0.00767694456654127,11.040075094478077,10.856754796726758,0.0449757855106191,10.866666475931803,11.05487370134406,-1.7175585660721902,286339.0,51.0,-1,-3,-0.041300064401139,-0.6855558696695074,10.670000076293945,1.8275510162128208
2026-03-25 14:00:00-04:00,10.867500305175781,10.867500305175781,10.867500305175781,10.867500305175781,374,0.0,0.0,1914.9,0.19531046007624417,10.899664232475308,10.93022693452286,39.368387921017344,-0.0285337719352885,-0.02081410616725044,-0.007719665768038057,11.038569529699163,10.846050373865289,0.11141712738965856,10.867500305175781,11.054629283929549,-1.6927657540339451,286713.0,52.0,-1,-4,-0.0459992133722161,-0.12590092784557916,10.670000076293945,1.850986199340633
2026-03-25 14:05:00-04:00,10.869999885559082,10.869999885559082,10.850000381469727,10.850000381469727,1517,-0.18398808003599923,0.18432722014933572,1932.3,0.7850747813486518,10.889731462274192,10.92293361151803,37.421736383453776,-0.031150119878288862,-0.02288130890945813,-0.008268810968830732,11.04054176255411,10.832578163898528,0.0837753226229365,10.856666882832846,11.053587376555354,-1.8418182997986292,288230.0,53.0,-1,-5,0.0,-0.3673090963450143,10.670000076293945,1.6869756690601776
2026-03-25 14:10:00-04:00,10.859999656677246,10.859999656677246,10.850000381469727,10.859999656677246,1048,0.0,0.09215921526230438,1868.8,0.5607876712328768,10.883785101154803,10.917212342896141,39.26957465658145,-0.03204731503213942,-0.024714510133994387,-0.007332804898145036,11.03620651487017,10.823913400138377,0.1699831696588937,10.856666564941406,11.052873969346471,-1.7450150359457104,289278.0,54.0,-1,-6,-0.18398808003599923,-0.04602038238610273,10.670000076293945,1.780689587860754
2026-03-25 14:15:00-04:00,10.850000381469727,10.864999771118164,10.840200424194336,10.864999771118164,2514,0.13824321770582004,0.22877203329634246,1935.2,1.299090533278214,10.880028035147475,10.91246574546178,40.22016041034294,-0.03198616461286541,-0.026168841029768596,-0.005817323583096813,11.020647737246279,10.822972181576965,0.2126089358843433,10.856733322143555,11.0511840752196,-1.684745298188662,291792.0,55.0,1,1,0.0,-0.02300928444810557,10.670000076293945,1.8275510162128208
2026-03-25 14:20:00-04:00,10.869999885559082,10.869999885559082,10.84000015258789,10.84000015258789,1363,-0.27598650678043146,0.2767503002666417,1950.6,0.6987593560955604,10.87202245863556,10.905877964291426,37.093897044743116,-0.033568011607439274,-0.027648675145302733,-0.005919336462136542,11.003599145503873,10.821020815281038,0.10395175201618077,10.850000063578287,11.050248686746379,-1.9026588461367326,293155.0,56.0,-1,-1,0.13824321770582004,-0.0921680048870277,10.670000076293945,1.5932528123560437
2026-03-25 14:25:00-04:00,10.819999694824219,10.819999694824219,10.800000190734863,10.800000190734863,1098,-0.18483830548463226,0.18518059014955116,1886.3,0.5820919259926841,10.857618005055421,10.89625271214992,32.71255545880561,-0.037615689125852114,-0.02964207794141261,-0.007973611184439504,11.00373147081542,10.803888482340096,-0.019456732682479834,10.806666692097982,11.049339764729869,-2.2566015644745727,294253.0,57.0,-1,-2,-0.27598650678043146,-0.5524812876535612,10.670000076293945,1.2183703234430663
2026-03-25 14:30:00-04:00,10.8100004196167,10.829999923706055,10.8100004196167,10.829999923706055,2368,0.1850092813415877,0.1850092813415877,1987.8,1.191266727034913,10.852094388785549,10.890229731382295,38.57270302161264,-0.037965136527180476,-0.031306689658566186,-0.00665844686861429,10.99465795847764,10.79796203282485,0.16288029746868218,10.823333422342936,11.0475354992909,-1.969086911726223,296621.0,58.0,1,1,-0.18483830548463226,-0.32213389921229574,10.670000076293945,1.4995299556519102
2026-03-25 14:35:00-04:00,10.84000015258789,10.867799758911133,10.84000015258789,10.867799758911133,1372,0.2564539292612965,0.2564539292612965,1952.05,0.7028508491073487,10.855235462810667,10.888190642975825,45.06476563194653,-0.034790897505853735,-0.0320035312280237,-0.002787366277830036,10.987936389569038,10.796463596698052,0.37256552820612504,10.858533223470053,11.046665307298383,-1.619181385617579,297993.0,59.0,1,2,0.1850092813415877,0.25645392926130217,10.670000076293945,1.8537927010576938
2026-03-25 14:40:00-04:00,10.829999923706055,10.829999923706055,10.790200233459473,10.819999694824219,2620,-0.09233821747261686,0.3688503399887488,1960.7,1.3362574590707401,10.848188309213377,10.881991465871135,39.39476549089484,-0.035720591162681004,-0.032746943214955165,-0.002973647947725838,10.985870136807113,10.787529788424822,0.1637080234265442,10.813399950663248,11.044632277341647,-2.0338620324939876,300613.0,60.0,-1,-1,0.2564539292612965,0.18518059014955845,10.670000076293945,1.4058070989477764
