Datetime,Open,High,Low,Close,Volume,Change,Change_Pct,Bar_Range,Body,Upper_Wick_Pct,Lower_Wick_Pct,VWAP,Cum_Volume,Vol_Delta,Cum_Vol_Delta,EMA_9,EMA_21,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Mid,BB_Lower,Vol_SMA_20,Rel_Volume
2026-06-12 11:10:00-04:00,17.94,17.94,17.75,17.775,10176,-0.165,-0.9197,0.19,0.165,0.0,13.1577,17.6718,405001.0,-10176,-68489.0,17.845,17.7705,51.1715,0.0744,0.0643,0.0102,18.1712,17.7113,17.2514,14976.6,0.6795
2026-06-12 11:15:00-04:00,17.86,17.8889,17.78,17.82,10339,0.045,0.2532,0.1089,0.04,26.5382,36.73,17.6757,415340.0,-10339,-78828.0,17.84,17.775,52.9178,0.0686,0.0651,0.0034,18.1803,17.7253,17.2703,14754.2,0.7007
2026-06-12 11:20:00-04:00,17.83,17.88,17.8152,17.8152,3472,-0.0048,-0.0269,0.0648,0.0148,77.1613,0.0,17.6771,418812.0,-3472,-82300.0,17.8351,17.7787,52.7014,0.0628,0.0647,-0.0019,18.178,17.7451,17.3121,13525.55,0.2567
2026-06-12 11:25:00-04:00,17.825,17.87,17.75,17.75,3840,-0.0652,-0.366,0.12,0.075,37.4998,0.0,17.6781,422652.0,-3840,-86140.0,17.818,17.7761,49.7251,0.0524,0.0622,-0.0098,18.1782,17.7551,17.332,12752.2,0.3011
2026-06-12 11:30:00-04:00,17.7,17.7,17.61,17.7,12619,-0.05,-0.2817,0.09,0.0,0.0,100.0,17.6779,435271.0,12619,-73521.0,17.7944,17.7692,47.5094,0.0396,0.0577,-0.0181,18.147,17.7738,17.4007,12867.65,0.9807
2026-06-12 11:35:00-04:00,17.705,17.705,17.51,17.62,23209,-0.08,-0.452,0.195,0.085,0.0,56.4107,17.6745,458480.0,-23209,-96730.0,17.7596,17.7556,44.1217,0.0228,0.0507,-0.0279,18.0936,17.7908,17.4881,12306.7,1.8859
2026-06-12 11:40:00-04:00,17.59,17.625,17.5,17.525,14396,-0.095,-0.5392,0.125,0.065,27.9999,19.9997,17.6707,472876.0,-14396,-111126.0,17.7126,17.7346,40.4344,0.0018,0.0409,-0.0392,18.1029,17.786,17.4692,11604.4,1.2406
2026-06-12 11:45:00-04:00,17.5,17.56,17.33,17.35,11767,-0.175,-0.9986,0.23,0.15,26.0868,8.6959,17.6645,484643.0,-11767,-122893.0,17.6401,17.6997,34.6844,-0.0287,0.027,-0.0557,18.1375,17.7735,17.4095,11786.0,0.9984
2026-06-12 11:50:00-04:00,17.305,17.31,17.2225,17.26,8568,-0.09,-0.5187,0.0875,0.045,5.7134,42.8578,17.6575,493211.0,-8568,-131461.0,17.5641,17.6597,32.152,-0.0594,0.0097,-0.0691,18.1789,17.7593,17.3396,12023.5,0.7126
2026-06-12 11:55:00-04:00,17.25,17.282,17.07,17.08,11098,-0.18,-1.0429,0.212,0.17,15.0942,4.7171,17.6462,504309.0,-11098,-142559.0,17.4673,17.607,27.783,-0.0971,-0.0117,-0.0855,18.2475,17.73,17.2125,12095.8,0.9175
2026-06-12 12:00:00-04:00,17.125,17.2,17.08,17.107,4322,0.027,0.1581,0.12,0.018,62.5002,22.5002,17.6418,508631.0,-4322,-146881.0,17.3952,17.5615,29.3342,-0.1235,-0.034,-0.0894,18.2906,17.7034,17.1162,11436.65,0.3779
2026-06-12 12:05:00-04:00,17.125,17.21,17.0627,17.21,9947,0.103,0.6021,0.1473,0.085,0.0,42.2948,17.6326,518578.0,9947,-136934.0,17.3582,17.5296,35.0642,-0.1344,-0.0541,-0.0803,18.2829,17.6671,17.0513,11037.15,0.9012
2026-06-12 12:10:00-04:00,17.2007,17.3699,17.2,17.3699,6300,0.1599,0.9291,0.1699,0.1692,0.0,0.412,17.6288,524878.0,6300,-130634.0,17.3605,17.5151,42.8164,-0.1288,-0.069,-0.0597,18.2441,17.6356,17.0271,10916.75,0.5771
2026-06-12 12:15:00-04:00,17.36,17.43,17.35,17.36,16714,-0.0099,-0.057,0.08,0.0,87.4997,12.5003,17.6211,541592.0,16714,-113920.0,17.3604,17.501,42.4783,-0.1236,-0.08,-0.0437,18.1752,17.5981,17.021,11247.6,1.486
2026-06-12 12:20:00-04:00,17.365,17.44,17.32,17.44,10445,0.08,0.4608,0.12,0.075,0.0,37.4998,17.6169,552037.0,10445,-103475.0,17.3763,17.4954,46.1772,-0.1118,-0.0863,-0.0255,18.1461,17.5776,17.0091,10511.2,0.9937
2026-06-12 12:25:00-04:00,17.4935,17.4935,17.435,17.45,1716,0.01,0.0573,0.0585,0.0435,0.0,25.6431,17.6164,553753.0,-1716,-105191.0,17.3911,17.4913,46.6391,-0.1005,-0.0892,-0.0113,18.1289,17.5631,16.9973,9857.35,0.1741
2026-06-12 12:30:00-04:00,17.4478,17.4999,17.415,17.42,6507,-0.03,-0.1719,0.0849,0.0278,61.3677,5.8883,17.6144,560260.0,-6507,-111698.0,17.3969,17.4848,45.3808,-0.0929,-0.0899,-0.003,18.0812,17.5381,16.995,9308.65,0.699
2026-06-12 12:35:00-04:00,17.475,17.52,17.45,17.52,5644,0.1,0.5741,0.07,0.045,0.0,35.7139,17.6133,565904.0,5644,-106054.0,17.4215,17.488,50.2034,-0.0779,-0.0875,0.0096,18.0427,17.5211,16.9995,9066.5,0.6225
2026-06-12 12:40:00-04:00,17.5,17.53,17.4201,17.49,18653,-0.03,-0.1712,0.1099,0.01,27.2978,63.6029,17.609,584557.0,-18653,-124707.0,17.4352,17.4882,48.811,-0.0676,-0.0835,0.0159,17.9885,17.5001,17.0117,9866.4,1.8906
2026-06-12 12:45:00-04:00,17.49,17.55,17.49,17.55,2011,0.06,0.3431,0.06,0.06,0.0,0.0,17.6087,586568.0,2011,-122696.0,17.4581,17.4938,51.6965,-0.054,-0.0776,0.0236,17.9241,17.4806,17.0371,9587.15,0.2098
2026-06-12 12:50:00-04:00,17.585,17.59,17.54,17.57,7394,0.02,0.114,0.05,0.015,10.0023,59.9985,17.6082,593962.0,-7394,-130090.0,17.4805,17.5007,52.6545,-0.0412,-0.0703,0.0292,17.8943,17.4704,17.0464,9448.05,0.7826
2026-06-12 12:55:00-04:00,17.555,17.56,17.52,17.56,3959,-0.01,-0.0569,0.04,0.005,0.0,87.5018,17.6078,597921.0,3959,-126131.0,17.4964,17.5061,52.0981,-0.0314,-0.0626,0.0311,17.851,17.4574,17.0637,9129.05,0.4337
2026-06-12 13:00:00-04:00,17.555,17.555,17.555,17.555,1158,-0.005,-0.0285,0.0,0.0,,,17.6077,599079.0,1158,-124973.0,17.5081,17.5106,51.8034,-0.0238,-0.0548,0.031,17.8039,17.4443,17.0848,9013.35,0.1285
2026-06-12 13:05:00-04:00,17.555,17.7099,17.519,17.7099,4353,0.1549,0.8824,0.1909,0.1549,0.0,18.8586,17.608,603432.0,4353,-120620.0,17.5485,17.5287,59.4563,-0.0053,-0.0449,0.0396,17.7951,17.4423,17.0895,9039.0,0.4816
2026-06-12 13:10:00-04:00,17.6,17.6,17.5,17.5,6953,-0.2099,-1.1852,0.1,0.1,0.0,0.0,17.6071,610385.0,-6953,-127573.0,17.5388,17.5261,48.2711,-0.0074,-0.0374,0.03,17.7652,17.4323,17.0995,8755.7,0.7941
2026-06-12 13:15:00-04:00,17.515,17.515,17.51,17.51,2021,0.01,0.0571,0.005,0.005,0.0,0.0,17.6068,612406.0,-2021,-129594.0,17.533,17.5246,48.7656,-0.0082,-0.0316,0.0234,17.7501,17.4268,17.1036,7696.3,0.2626
2026-06-12 13:20:00-04:00,17.5522,17.585,17.5522,17.57,2222,0.06,0.3427,0.0328,0.0178,45.7316,0.0,17.6067,614628.0,2222,-127372.0,17.5404,17.5287,51.7463,-0.0039,-0.026,0.0221,17.7558,17.4291,17.1024,7087.6,0.3135
2026-06-12 13:25:00-04:00,17.4989,17.61,17.4989,17.61,2405,0.04,0.2277,0.1111,0.1111,0.0,0.0,17.6065,617033.0,2405,-124967.0,17.5543,17.5361,53.681,0.0027,-0.0203,0.023,17.7762,17.4421,17.108,6619.5,0.3633
2026-06-12 13:30:00-04:00,17.6,17.61,17.54,17.5895,5365,-0.0205,-0.1164,0.07,0.0105,14.2861,70.7139,17.6063,622398.0,-5365,-130332.0,17.5614,17.541,52.5188,0.0062,-0.015,0.0212,17.7873,17.4586,17.1298,6459.35,0.8306
2026-06-12 13:35:00-04:00,17.58,17.59,17.545,17.59,2779,0.0005,0.0028,0.045,0.01,0.0,77.7773,17.6062,625177.0,2779,-127553.0,17.5671,17.5454,52.5458,0.0089,-0.0102,0.0191,17.7648,17.4841,17.2034,6043.4,0.4598
2026-06-12 13:40:00-04:00,17.6,17.6,17.44,17.4901,32846,-0.0999,-0.5679,0.16,0.1099,0.0,31.3127,17.6014,658023.0,-32846,-160399.0,17.5517,17.5404,46.8203,0.0029,-0.0076,0.0105,17.7208,17.5032,17.2857,7469.6,4.3973
2026-06-12 13:45:00-04:00,17.49,17.5,17.4378,17.4706,2566,-0.0195,-0.1115,0.0622,0.0194,16.0774,52.7337,17.6009,660589.0,-2566,-162965.0,17.5355,17.5341,45.7719,-0.0034,-0.0068,0.0034,17.6858,17.5163,17.3467,7100.55,0.3614
2026-06-12 13:50:00-04:00,17.48,17.51,17.47,17.49,4982,0.0194,0.111,0.04,0.01,50.0,25.0,17.6,665571.0,4982,-157983.0,17.5264,17.5301,47.0423,-0.0067,-0.0067,0.0001,17.6779,17.5223,17.3666,7034.65,0.7082
2026-06-12 13:55:00-04:00,17.49,17.51,17.47,17.51,2510,0.02,0.1144,0.04,0.02,0.0,50.0,17.5996,668081.0,2510,-155473.0,17.5231,17.5282,48.385,-0.0076,-0.0069,-0.0007,17.6657,17.5298,17.3938,6324.45,0.3969
2026-06-12 14:00:00-04:00,17.513,17.513,17.48,17.495,2348,-0.015,-0.0857,0.033,0.018,0.0,45.4572,17.5993,670429.0,-2348,-157821.0,17.5175,17.5252,47.4141,-0.0094,-0.0074,-0.002,17.6629,17.5325,17.4021,5919.6,0.3966
2026-06-12 14:05:00-04:00,17.4766,17.4766,17.41,17.44,5932,-0.055,-0.3144,0.0666,0.0366,0.0,45.0455,17.5979,676361.0,-5932,-163753.0,17.502,17.5175,43.9331,-0.0151,-0.009,-0.0062,17.6638,17.532,17.4002,6130.4,0.9676
2026-06-12 14:10:00-04:00,17.34,17.46,17.34,17.44,4628,0.0,0.0,0.12,0.1,16.6656,0.0,17.5966,680989.0,4628,-159125.0,17.4896,17.5104,43.9331,-0.0194,-0.0111,-0.0084,17.6615,17.533,17.4045,6036.45,0.7667
2026-06-12 14:15:00-04:00,17.435,17.435,17.386,17.39,1773,-0.05,-0.2867,0.049,0.045,0.0,8.1627,17.5961,682762.0,-1773,-160898.0,17.4697,17.4995,40.7767,-0.0266,-0.0142,-0.0124,17.67,17.5265,17.383,5842.9,0.3034
2026-06-12 14:20:00-04:00,17.38,17.41,17.38,17.41,1670,0.02,0.115,0.03,0.03,0.0,0.0,17.5957,684432.0,1670,-159228.0,17.4577,17.4913,42.5546,-0.0303,-0.0174,-0.0129,17.6745,17.5225,17.3705,4993.75,0.3344
2026-06-12 14:25:00-04:00,17.4299,17.5432,17.425,17.5166,7348,0.1066,0.6123,0.1182,0.0867,22.5041,4.1455,17.5946,691780.0,7348,-151880.0,17.4695,17.4936,50.9981,-0.0243,-0.0188,-0.0056,17.6723,17.5208,17.3694,5260.6,1.3968
2026-06-12 14:30:00-04:00,17.505,17.505,17.47,17.495,2728,-0.0216,-0.1233,0.035,0.01,0.0,71.4332,17.5942,694508.0,-2728,-154608.0,17.4746,17.4938,49.4133,-0.0211,-0.0192,-0.0019,17.6671,17.5171,17.367,5027.3,0.5426
2026-06-12 14:35:00-04:00,17.475,17.485,17.4501,17.47,3342,-0.025,-0.1429,0.0349,0.005,28.6534,57.0172,17.5936,697850.0,-3342,-157950.0,17.4737,17.4916,47.5705,-0.0203,-0.0195,-0.0009,17.6626,17.5126,17.3626,4996.45,0.6689
2026-06-12 14:40:00-04:00,17.47,17.5529,17.47,17.5529,3751,0.0829,0.4745,0.0829,0.0829,0.0,0.0,17.5932,701601.0,3751,-154199.0,17.4895,17.4972,53.7321,-0.0129,-0.0182,0.0053,17.6624,17.5125,17.3626,5126.1,0.7317
